stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
WESTERNn,1975,WESTERN HILLS HIGH SCHOOL FERGUSON,FERGUSON RD,39.124771,-84.601264,,,,,,0
LASALLEa,2620,LASALLE HIGH SCHOOL - NORTH BEND RD,NORTH BEND RD & SAMVER RD,39.189201,-84.586642,,,,,,0
WESTERNs,1976,WESTERN HILLS HIGH SCHOOL FERGUSON,FERGUSON RD,39.124788,-84.601474,,,,,,0
HARMONYp,6565,HARMONY SCHOOL - SUMMIT RD,,39.202111,-84.462507,,,,,,0
BRAMBLp,8522,BRAMBLE AVE PLAYGROUND,BRAMBLE AVE & SETTLE ST,39.151247,-84.387125,,,,,,0
BEEQUEi,3626,BEEKMAN ST & QUEEN CITY AVE,BEEKMAN ST & WESTWOOD AVE,39.126403,-84.545719,,,,,,0
PURCELLp,6124,PURCELL MARION HIGH SCHOOL,HACKBERRY ST & FERNWOOD ST,39.130809,-84.474821,,,,,,0
LOSWIEa,6833,LOSANTIVILLE AVE & WIEHE RD,,39.191049,-84.452278,,,,,,0
VINMITa,5419,VINE ST & MITCHELL AVE,VINE ST & PARKWOOD PL,39.160159,-84.504446,,,,,,0
HOPCOLa,4147,HOPPLE ST & COLERAIN AVE,,39.13692,-84.53741,,,,,,0
KNOWSPRo,4224,SPRING GROVE AVE & HAMILTON AVE,SPRING GROVE AVE & Spring Grove,39.159056,-84.5382,,,,,,0
GALDALa,4330,GALBRAITH RD & DALY RD,W GALBRAITH RD & DALY RD,39.215943,-84.531326,,,,,,0
SUTCAMa,8446,SUTTON AVE & CAMPUS LN,,39.091512,-84.389755,,,,,,0
SUTKELa,7769,SUTTON RD & KELLOGG AVE,,39.05616,-84.417466,,,,,,0
TOWANDe,8976,TOWN CENTER WAY & ANDERSON PARK AND RIDE,BEECHMONT MALL,39.077903,-84.350259,,,,,,0
CLISTRi,4602,CLIFTON AVE & STRAIGHT ST,CLIFTON AVE & E CLIFTON AVE,39.129403,-84.520785,,,,,,0
HAMBRUa,3738,HAMILTON AVE & BRUCE AVE,US 127 & WESTMORELAND AVE,39.167262,-84.541424,,,,,,0
SUMGREa,6856,SUMMIT RD & GREENLAND PL,,39.202281,-84.45969,,,,,,0
RIDDUCa,7570,RIDGE RD & DUCK CREEK RD,RIDGE AVE & NORWOOD LATERAL,39.165094,-84.423046,,,,,,0
REALIBa,1169,READING RD & LIBERTY ST,US 42 & RAMP,39.111667,-84.503349,,,,,,0
ELMBEEa,3465,ELMORE ST & BEEKMAN ST,ELMORE ST & COLERAIN AVENUE ACCS,39.155932,-84.550027,,,,,,0
WALNUTp,6177,WALNUT HILLS HIGH SCHOOL - JONATHAN,JONATHAN AVE,39.143022,-84.479382,,,,,,0
GLEPARa,1505,GLENWAY AVE & PARKCREST LN,,39.145394,-84.624106,,,,,,0
HIGMCMa,5262,HIGHLAND AVE & MCMILLAN ST,HIGHLAND AVE & E MCMILLAN ST,39.126915,-84.503504,,,,,,0
LIBVINa,4871,LIBERTY ST & VINE ST,W LIBERTY ST & E LIBERTY ST,39.112872,-84.516062,,,,,,0
DATERa,1985,DATER SCHOOL - FERGUSON RD,FERGUSON RD & GLENHILLS WAY,39.127037,-84.600919,,,,,,0
SUMREAw,6859,SUMMIT RD & READING RD,,39.202443,-84.455974,,,,,,0
NFAIRp,3147,NORTH FAIRMOUNT SCHOOL - BALTIMORE,BALTIMORE AVE & MERREL AVE,39.139139,-84.560743,,,,,,0
QUEBOUp,2031,QUEEN CITY AVE & BOUDINOT AVE,QUEEN CITY AVE & WILLETT TER,39.136126,-84.603742,,,,,,0
CLIREAo,5946,CLINTON SPRINGS AVE & READING RD,,39.153906,-84.483429,,,,,,0
QUEFERa,2021,QUEEN CITY AVE & FERGUSON RD,,39.135122,-84.600307,,,,,,0
LOSREAa,6555,LOSANTIVILLE AVE & READING RD,,39.192466,-84.460797,,,,,,0
NIXJEFa,4973,NIXON ST & JEFFERSON AVE,,39.137965,-84.511408,,,,,,0
REASUMi,6861,READING RD & SUMMIT RD,,39.202987,-84.455389,,,,,,0
MUSWESe,4020,MUSEUM CENTER DR & WESTERN AVE,WESTERN AVE & RAMP,39.109354,-84.532387,,,,,,0
EZZWINe,4018,EZZARD CHARLES DR & WINCHELL AVE,,39.109355,-84.531127,,,,,,0
EZZ845,4454,EZZARD CHARLES DR 845,,39.10941,-84.529691,,,,,,0
EZZJOHe,4441,EZZARD CHARLES DR & JOHN ST,,39.109013,-84.523364,,,,,,0
PLU9THe,1069,PLUM ST & 9TH ST,PLUM ST & WEAVER ALY,39.104252,-84.518865,,,,,,0
5THLAWe,1138,5TH ST & LAWRENCE ST,,39.102279,-84.505091,,,,,,0
4THPIKe,1131,4TH ST & PIKE ST,E 4TH ST & PIKE ST,39.101771,-84.50397,,,,,,0
BROARCe,1116,BROADWAY & ARCH ST,,39.100271,-84.506046,,,,,,0
PETBUTe,1125,PETE ROSE WAY & BUTLER ST,,39.101077,-84.500457,,,,,,0
PETEGGe,5501,PETE ROSE WAY & EGGLESTON AVE,,39.101872,-84.499197,,,,,,0
PARWARe,5527,PARADROME ST & WAREHAM DR,PARADROME ST & IDA AVE,39.110322,-84.498819,,,,,,0
ARTMTAe,5534,ART MUSEUM DR & MT ADAMS DR,,39.112616,-84.497421,,,,,,0
WINKEMe,5819,WINDSOR ST & KEMPER LN,,39.12222,-84.48833,,,,,,0
PARCYPe,5823,PARK AVE & CYPRESS ST,,39.123086,-84.486468,,,,,,0
PARCROe,5825,PARK AVE & CROSS LN,,39.124594,-84.486317,,,,,,0
PARYALe,5847,PARK AVE & YALE AVE,,39.128797,-84.485853,,,,,,0
PARMYRe,5851,PARK AVE & MYRTLE AVE,,39.129582,-84.485783,,,,,,0
PARCHAe,5856,PARK AVE & CHAPEL ST,,39.13093,-84.485632,,,,,,0
LINMELe,5905,LINCOLN AVE & MELROSE AVE,,39.132302,-84.489965,,,,,,0
LINSTAe,5607,LINCOLN AVE & STANTON AVE,,39.132426,-84.491763,,,,,,0
LINREAe,5615,LINCOLN AVE & READING RD,,39.132914,-84.497006,,,,,,0
LINVERe,5613,LINCOLN AVE & VERNON PL,,39.132877,-84.499621,,,,,,0
MLKBURe,5315,MARTIN LUTHER KING DR & BURNET AVE,,39.135045,-84.501001,,,,,,0
ERKWILe,5362,ERKENBRECHER AVE & WILSON AVE,,39.142057,-84.502887,,,,,,0
ERKDURe,5365,ERKENBRECHER AVE & DURY AVE,,39.142216,-84.505585,,,,,,0
EUCMAPi,8940,EUCLID AVE & MAPLE AVE,,39.191298,-84.364207,,,,,,0
EUCSUMi,8943,EUCLID AVE & SUMMIT AVE,,39.191448,-84.36768,,,,,,0
EUCNODi,8816,EUCLID AVE & NODDING WAY,,39.191928,-84.375821,,,,,,0
MONWELi,9036,MONTGOMERY RD & WELLER RD,MONTGOMERY RD & HETZ DR,39.2583,-84.341533,,,,,,0
MONBETi,9033,MONTGOMERY RD AT BETHESDA NORTH HOSPITAL,,39.252835,-84.343935,,,,,,0
MONHOPi,9028,MONTGOMERY RD & HOPEWELL RD,,39.24386,-84.34688,,,,,,0
MONMARi,9023,MONTGOMERY RD & MARKET PLACE LN,,39.23752,-84.34989,,,,,,0
MONMITi,8996,MONTGOMERY RD & MITCHELL FARM LN,,39.235322,-84.350905,,,,,,0
COO7786i,8984,COOPER RD 7786,COOPER RD & WEST ST,39.226688,-84.355825,,,,,,0
COO6945i,8950,COOPER RD 6945,COOPER RD & VILLAGE GREEN DR,39.228352,-84.362288,,,,,,0
COOWYNi,8841,COOPER RD & WYNNECREST DR,COOPER RD & MONROE AV,39.229866,-84.372938,,,,,,0
COOKENi,8844,COOPER RD & KENWOOD RD,,39.231208,-84.376682,,,,,,0
HUNBLUi,8665,HUNT RD & BLUE ASH AVE,,39.229116,-84.380068,,,,,,0
BLUBELi,8658,BLUE ASH AVE & BELLEVIEW AVE,,39.22278,-84.38356,,,,,,0
BLUEMEi,8654,BLUE ASH AVE & EMERALD AVE,,39.218557,-84.385663,,,,,,0
BLUSYCi,8650,BLUE ASH AVE & SYCAMORE RD,,39.215087,-84.387403,,,,,,0
PLAOAKWi,8331,PLAINFIELD RD & OAKWOOD AVE,PLAINFIELD RD & CROSSGATE SQ,39.208016,-84.399231,,,,,,0
PLAMATi,8325,PLAINFIELD RD & MATSON AVE,,39.205474,-84.399439,,,,,,0
PLASTJi,8321,PLAINFIELD RD & ST JOHNS TER,,39.203494,-84.399624,,,,,,0
PLALANi,8313,PLAINFIELD RD & LANDSDOWNE AVE,,39.201205,-84.399845,,,,,,0
PLAWEBi,8048,PLAINFIELD RD & WEBSTER AVE,,39.199218,-84.400035,,,,,,0
PLANORi,8046,PLAINFIELD RD & NORTH ST,,39.196899,-84.400358,,,,,,0
PLASOUi,8044,PLAINFIELD RD & SOUTH AVE,,39.196051,-84.400452,,,,,,0
KUG4455i,8639,KUGLER MILL RD 4455,KUGLER MILL RD & MONROE AVE,39.211375,-84.385378,,,,,,0
KENMARi,8837,KENWOOD RD & MARIEVIEW CT,,39.209289,-84.379467,,,,,,0
LESMONi,7345,LESTER RD & MONTGOMERY RD, Unit S & PARKVIEW AVE,39.18062,-84.431584,,,,,,0
LESMAPi,7329,LESTER RD & MAPLELEAF AVE,,39.174772,-84.432154,,,,,,0
LESAUTi,7331,LESTER RD & AUTEN AVE,LESTER RD & MAPLELEAF AVE,39.175454,-84.431982,,,,,,0
LESBEAi,7332,LESTER RD & BEAVER AVE,LESTER RD & AUTEN AVE,39.175855,-84.43183,,,,,,0
LESGLOi,7336,LESTER RD & GLOSS AVE,,39.177274,-84.431713,,,,,,0
LESDOUi,7342,LESTER RD & DOUGLAS TER,,39.17882,-84.431584,,,,,,0
LES5465i,7327,LESTER RD 5465,5465 LESTER RD & MAPLELEAF AVE,39.173482,-84.432706,,,,,,0
HIGBIGi,7576,HIGHLAND AVE & BIGGS,HIGHLAND AVE & MARRYAT AVE,39.168494,-84.427566,,,,,,0
GALFROi,8626,GALBRAITH RD & FROLIC DR,E GALBRAITH RD & FROLIC DR,39.206868,-84.382144,,,,,,0
GALKENi,8834,GALBRAITH RD & KENWOODRD,E GALBRAITH RD & EAST EPWORTH AVE,39.206491,-84.378451,,,,,,0
GAL5531i,8832,GALBRAITH RD 5531,E GALBRAITH RD,39.206088,-84.375144,,,,,,0
GALMONi,8830,GALBRAITH RD & MONTGOMERY RD,E GALBRAITH RD & US 22,39.205282,-84.368646,,,,,,0
MONGALi,8946,MONTGOMERY RD & GALBRAITH RD,,39.20472,-84.368267,,,,,,0
MONHOSi,8827,MONTGOMERY RD & HOSBROOK RD,,39.203423,-84.370013,,,,,,0
MON7751i,8615,MONTGOMERY RD 7751,MONTGOMERY RD & CHETBERT DR,39.197758,-84.383985,,,,,,0
MONKTCi,8822,KENWOOD TOWNE CENTER - MONTGOMERY,US 22,39.199808,-84.378281,,,,,,0
MONCHETi,8613,MONTGOMERY RD & CHETBER DR,MONTGOMERY RD & CHETBERT DR,39.197241,-84.385435,,,,,,0
MONGARi,8610,MONTGOMERY RD & GARDEN RD,,39.196947,-84.386221,,,,,,0
MONSILi,8607,MONTGOMERY RD & SILVER CREST DR,,39.196341,-84.387948,,,,,,0
MONKENAi,8307,MONTGOMERY RD & KEN ARBRE,MONTGOMERY RD & GLENELLYN DR,39.195503,-84.390402,,,,,,0
MONCARLi,8305,MONTGOMERY RD & CARROLL AVE,,39.194828,-84.392445,,,,,,0
MONSTEi,8302,MONTGOMERY RD & STEWART RD,,39.194074,-84.395461,,,,,,0
MONSTOi,8265,MONTGOMERY RD & STOLL LN,,39.193846,-84.39731,,,,,,0
MONPLAi,8039,MONTGOMERY RD & PLAINFIELD RD,,39.193508,-84.400173,,,,,,0
MONALPi,8035,MONTGOMERY RD & ALPINE AVE,MONTGOMERY RD & PARKVIEW LN,39.193045,-84.402066,,,,,,0
MONPARKi,8029,MONTGOMERY RD & PARK AVE,US 22 & KENTON AVE,39.191725,-84.405724,,,,,,0
MONPARi,8033,MONTGOMERY RD & PARKVIEW LN,,39.192679,-84.403048,,,,,,0
MONSIEi,8025,MONTGOMERY RD & SIEBERN AVE,,39.191354,-84.406705,,,,,,0
MONBELi,8022,MONTGOMERY RD & BELKENTON AVE,,39.190463,-84.409133,,,,,,0
HIGOAKi,5286,HIGHLAND AVE & OAK ST,HIGHLAND AVE & FOSDICK ST,39.1311,-84.503052,,,,,,0
PLAOAKi,8015,PLAINFIELD RD & OAK ST,PLAINFIELD RD & OAK AVE,39.189225,-84.401086,,,,,,0
PLAODIi,8011,PLAINFIELD RD & ODIN AVE,PLAINFIELD RD & OAK AVE,39.187263,-84.401286,,,,,,0
KENWOOi,7819,KENNEDY AVE & WOODFORD RD,,39.179824,-84.41448,,,,,,0
KENNORi,7823,KENNEDY AVE & NORTHDALE PL,,39.181572,-84.414375,,,,,,0
KENRAVi,7827,KENNEDY AVE & RAVENWOOD AVE,,39.183561,-84.41421,,,,,,0
KENSOLi,7830,KENNEDY AVE & SOLAR VISTA PL,,39.18503,-84.414067,,,,,,0
MONTYNi,7840,MONTGOMERY RD & TYNE AVE,,39.187957,-84.415749,,,,,,0
MONBEEi,7834,MONTGOMERY RD & BEECHVIEW CIR,,39.18685,-84.418343,,,,,,0
MONGRAi,7636,MONTGOMERY RD & GRAND VISTA AVE,,39.184541,-84.423044,,,,,,0
MONKINi,7632,MONTGOMERY RD & KINCAID RD,,39.183341,-84.425205,,,,,,0
MONWOODi,7629,MONTGOMERY RD & WOODFORD RD,US 22 & WOODFORD RD,39.181592,-84.42989,,,,,,0
RIDCALi,7569,RIDGE RD & CALVERT ST,RIDGE AVE & CALVERT ST,39.163533,-84.421843,,,,,,0
RIDHIGi,7603,RIDGE RD & HIGHLAND AVE,RIDGE AVE & HIGHLAND AVE,39.169868,-84.424973,,,,,,0
MONFAIi,7343,MONTGOMERY RD & FAIRWAY DR,,39.17913,-84.435441,,,,,,0
MONTULi,7340,MONTGOMERY RD & TULANE RD,,39.178459,-84.43672,,,,,,0
MONKNIi,7077,MONTGOMERY RD & KNIGHT AVE,,39.1765,-84.440077,,,,,,0
MONGROi,7075,MONTGOMERY RD & GROVER HILL AVE,,39.175424,-84.441814,,,,,,0
MONRIDi,7631,MONTGOMERY RD & RIDGE RD,MONTGOMERY RD & RIDGE AVE,39.182324,-84.427133,,,,,,0
MONQUAi,7071,MONTGOMERY RD & QUATMAN AVE,,39.173343,-84.444397,,,,,,0
MONSHERi,7068,MONTGOMERY RD & SHERIDAN DR,,39.171733,-84.445837,,,,,,0
MONDREi,7067,MONTGOMERY RD & DREX AVE,,39.171009,-84.446612,,,,,,0
MONFENi,7064,MONTGOMERY RD & FENWICK AVE,,39.169832,-84.449878,,,,,,0
MONLAWi,6762,MONTGOMERY RD & LAWN AVE,,39.169309,-84.451529,,,,,,0
MONJESi,6757,MONTGOMERY RD & JOSEPH SANKER BLVD,,39.164861,-84.454234,,,,,,0
MONSHEi,6748,MONTGOMERY RD & SHERMAN AVE,,39.160199,-84.45653,,,,,,0
MONMILi,6744,MONTGOMERY RD & MILLS AVE,US 22 & MILLS AVE,39.15824,-84.457807,,,,,,0
MONWEYi,6739,MONTGOMERY RD & WEYER AVE,MONTGOMERY RD & HIGHLAND AVE,39.15642,-84.459172,,,,,,0
MONHOPKi,6737,MONTGOMERY RD & HOPKINS AVE,,39.155306,-84.459997,,,,,,0
MONWILi,6474,MONTGOMERY RD & WILLIAMS AVE,,39.152422,-84.462353,,,,,,0
MONIVAi,6469,MONTGOMERY RD & IVANHOE AVE,MONTGOMERY RD & HUDSON AVE,39.149629,-84.464928,,,,,,0
MONLEXi,6466,MONTGOMERY RD & LEXINGTON AVE,,39.147081,-84.467225,,,,,,0
MONCLAi,6452,MONTGOMERY RD & CLARION AVE,US 22 & BREWSTER AVE,39.144203,-84.469889,,,,,,0
MONJONi,6173,MONTGOMERY RD & JONATHAN AVE,,39.142273,-84.471666,,,,,,0
MONBLAi,6167,MONTGOMERY RD & BLAIR AVE,,39.139599,-84.474048,,,,,,0
GILDIXi,6153,GILBERT AVE & DIXMONT AVE,,39.137014,-84.476709,,,,,,0
GILDURi,6151,GILBERT AVE & DURRELL AVE,,39.136837,-84.478305,,,,,,0
GILVICi,5918,GILBERT AVE & VICTORY PKWY,,39.137987,-84.481489,,,,,,0
GILBLAi,5914,GILBERT AVE & BLAIR AVE,,39.136374,-84.484129,,,,,,0
GILBUEi,5912,GILBERT AVE & BUENA VISTA PL,,39.134535,-84.486861,,,,,,0
GILBEEi,5907,GILBERT AVE & BEECHER ST,GILBERT AVE & READING RD,39.13357,-84.487771,,,,,,0
GILCHAi,5857,GILBERT AVE & CHAPEL ST,,39.130997,-84.48836,,,,,,0
GILOAKi,5854,GILBERT AVE & OAK ST,,39.12996,-84.488593,,,,,,0
GILTAFi,5836,GILBERT AVE & TAFT RD,,39.126998,-84.489834,,,,,,0
GILWINi,5561,GILBERT AVE & WINDSOR ST,,39.122613,-84.492448,,,,,,0
GILMORi,5548,GILBERT AVE & MORRIS ST,,39.118398,-84.496328,,,,,,0
GILEDEi,5547,GILBERT AVE & EDEN PARK DR,,39.117157,-84.497458,,,,,,0
GILPARi,5545,GILBERT AVE & PARK AVE,,39.115859,-84.498612,,,,,,0
GILELSi,1184,GILBERT AVE & ELSINORE PL,GILBERT AVE & ELSINORE AVE,39.113158,-84.500106,,,,,,0
REA12THi,1168,READING RD & 12TH ST,READING RD & BOLIVAR ALY,39.110408,-84.504387,,,,,,0
SYCALDi,1151,SYCAMORE ST & ALDEN ALY,,39.105712,-84.509215,,,,,,0
SYC4THi,1123,SYCAMORE ST & 4TH ST,SYCAMORE ST & E 4TH ST,39.100743,-84.507937,,,,,,0
4THMAI,1117,4TH ST & MAIN ST,E 4TH ST & MAIN ST,39.100456,-84.509816,,,,,,0
APPALTi,1811,APPLEGATE AVE & ALTA VISTA AVE,,39.149246,-84.61941,,,,,,0
APPMAYi,1808,APPLEGATE AVE & MAYFAIR AVE,,39.149176,-84.618499,,,,,,0
APPALBi,1803,APPLEGATE AVE & ALBERT ST,,39.148975,-84.615415,,,,,,0
APPGLEi,1801,APPLEGATE AVE & GLENMORE AVE,,39.148818,-84.613021,,,,,,0
GLEDAYi,1766,GLENMORE AVE & DAYTONA AVE,,39.146721,-84.613144,,,,,,0
GLERENi,1762,GLENMORE AVE & RENFRO AVE,,39.144223,-84.613371,,,,,,0
WERGLEi,1744,WERK RD & GLENMORE AVE,WERK RD & QUEEN CITY AVE,39.140851,-84.612989,,,,,,0
WERQUEi,1743,WERK RD & QUEEN CITY AVE,,39.140773,-84.611168,,,,,,0
WERMAYi,2049,WERK RD & MAYRIDGE CT,,39.140677,-84.609369,,,,,,0
BOUWESi,2039,BOUDINOT AVE & WESTBROOK DR,,39.138846,-84.604542,,,,,,0
BOUIDEi,2038,BOUDINOT AVE & IDEAL TER,BOUDINOT AVE & WILLETT TER,39.13798,-84.604622,,,,,,0
QUEEPWi,2028,QUEEN CITY AVE & EPWORTH CT,QUEEN CITY AVE & WILLETT TER,39.135967,-84.602387,,,,,,0
QUEEASi,2313,QUEEN CITY AVE & EAST TOWER DR,,39.131777,-84.592932,,,,,,0
QUEERLi,2310,QUEEN CITY AVE & ERLENE DR,,39.130432,-84.590897,,,,,,0
QUE2567i,2817,QUEEN CITY AVE 2567,,39.128095,-84.57561,,,,,,0
QUESUNi,2819,QUEEN CITY AVE & SUNSET AVE,,39.128495,-84.576848,,,,,,0
QUEWYOi,2815,QUEEN CITY AVE & WYOMING AVE,,39.127543,-84.574161,,,,,,0
QUEWHIi,3126,QUEEN CITY AVE & WHITE ST,WESTWOOD AVE,39.126831,-84.564294,,,,,,0
WESQUEi,3123,WESTWOOD AVE & QUEBEC RD,,39.125905,-84.562075,,,,,,0
WESVANi,3370,WESTWOOD AVE & VAN HART ST,WESTWOOD AVE & MARGARET ST,39.125355,-84.559132,,,,,,0
WESKEBi,3369,WESTWOOD AVE & KEBLER ALY,,39.12517,-84.556621,,,,,,0
WESGRAi,3367,WESTWOOD AVE & GRAND AVE,,39.124889,-84.552313,,,,,,0
WESHARi,3616,WESTWOOD AVE & HARRISON AVE,,39.125116,-84.547877,,,,,,0
CEN15THi,4462,CENTRAL PKWY & 15TH ST,CENTRAL PKWY & FUGATE ALY,39.111192,-84.520612,,,,,,0
CENEZZi,4455,CENTRAL PKWY & EZZARD CHARLES DR,,39.109479,-84.520178,,,,,,0
PARK,1512,PARKCREST LN LAYOVER,,39.146477,-84.62154,,,,,,0
MUDROSi,1730,MUDDY CREEK RD & ROSEBUD DR,,39.136787,-84.615817,,,,,,0
MUDALLi,1724,MUDDY CREEK RD & ALLVIEW CIR,,39.136399,-84.618817,,,,,,0
MUD3424i,1727,MUDDY CREEK RD 3424,MUDDY CREEK RD & ROSEBUD DR,39.136678,-84.616681,,,,,,0
MUDSYLi,1463,MUDDY CREEK RD & SYLVED LN,MUDDY CREEK RD & ROBINET DR,39.134307,-84.621532,,,,,,0
SYLLINi,1459,SYLVED LN & LINNEHILL LN,,39.132879,-84.621622,,,,,,0
SYLFAYi,1452,SYLVED LN &  FAYCREST DR,,39.130095,-84.621918,,,,,,0
SIDFAYi,1706,SIDNEY RD & FAYWOOD AVE,SIDNEY AVE & FAYWOOD AVE,39.126458,-84.619305,,,,,,0
SIDANDi,1702,SIDNEY RD & ANDERSON FERRY RD,SIDNEY AVE & ANDERSON FERRY RD,39.125946,-84.616047,,,,,,0
SIDLEOi,1701,SIDNEY RD & LEONA DR,SIDNEY AVE & LEONA DR,39.125715,-84.615357,,,,,,0
SIDRELi,1971,SIDNEY RD & RELLUK DR,SIDNEY AVE & RELLUK DR,39.123788,-84.609048,,,,,,0
SIDCOVi,1969,SIDNEY RD & COVEDALE AVE,,39.123569,-84.606048,,,,,,0
COVRALi,1956,COVEDALE AVE & RALPH AVE,,39.120534,-84.606986,,,,,,0
COVWILi,1942,COVEDALE AVE & WILLNET DR,COVEDALE AVE & CLEVES WARSAW PIKE,39.117821,-84.607271,,,,,,0
8THPEDi,2257,8TH ST & PEDRETTI AVE,W 8TH ST & PEDRETTI AVE,39.108884,-84.598461,,,,,,0
8THROSi,2517,8TH ST & ROSEMONT AVE,W 8TH ST & ROSEMONT AVE,39.106975,-84.583868,,,,,,0
8THACAi,2728,8TH ST & ACADEMY AVE,W 8TH ST & SETON AVE,39.106552,-84.579035,,,,,,0
8THENRi,2722,8TH ST & ENRIGHT AVE,W 8TH ST & ENRIGHT AVE,39.106077,-84.573361,,,,,,0
8THWEL,3067,8TH ST & WELLS ST,W 8TH ST & WELLS ST,39.105822,-84.569988,,,,,,0
8THELBi,3061,8TH ST & ELBERON AVE,W 8TH ST & ELBERON AVE,39.105567,-84.566253,,,,,,0
BASCONi,3035,BASSETT RD & CONSIDINE AVE,,39.100519,-84.564096,,,,,,0
BASPURi,3037,BASSETT RD & PURCELL AVE,BASSETT RD & ELBERON AVE,39.100598,-84.565287,,,,,,0
GRA8THi,3060,GRAND AVE & 8TH ST,GRAND AVE & W 8TH ST,39.105554,-84.561059,,,,,,0
8THSTAi,3324,8TH ST & STATE ST,W 8TH ST & DEPOT ST,39.105152,-84.55262,,,,,,0
DESGLEi,8565,DESMOND ST & GLENSHADE AVE,,39.162284,-84.387293,,,,,,0
GLESIEi,8561,GLENSHADE AVE & SIERRA ST,,39.16131,-84.38773,,,,,,0
GLEMADi,8553,GLENSHADE AVE & MADISON RD,,39.160321,-84.387831,,,,,,0
MADMATi,8236,MADISON RD & MATHIS ST,MADISON RD & GLENSHADE AVE,39.160527,-84.390623,,,,,,0
MADWARi,8237,MADISON RD & WARD ST,MADISON RD & MATHIS ST,39.160608,-84.391779,,,,,,0
MADWHEi,8239,MADISON RD & WHETSEL AVE,,39.160707,-84.393286,,,,,,0
MADRAVi,8240,MADISON RD & RAVENNA ST,,39.160805,-84.394711,,,,,,0
MADSTEWi,8243,MADISON RD & STEWART AVE,MADISON RD & EBERSOLE AVE,39.160994,-84.397187,,,,,,0
MADANDi,8244,MADISON RD & ANDERSON PL,,39.16111,-84.39902,,,,,,0
MADREDi,7936,MADISON RD & RED BANK,MADISON RD & RED BANK EXPY,39.161459,-84.403938,,,,,,0
MADREDBi,7939,MADISON RD EAST OF RED BANK,MADISON RD & RED BANK EXPY,39.161656,-84.406647,,,,,,0
MADEAWi,7766,MADISON RD & EASTWOOD CIR,MADISON RD & CAMBERWELL RD,39.161889,-84.410257,,,,,,0
MADOAKi,7763,MADISON RD & OAKLAWN DR,MADISON RD & ANDERSON PL,39.161694,-84.413761,,,,,,0
MADSTEi,7759,MADISON RD & STEELE PL,,39.160481,-84.416798,,,,,,0
MADKENi,7757,MADISON RD & KENNEDY,MADISON RD & CAMBERWELL RD,39.159856,-84.418492,,,,,,0
MADRIDi,7552,MADISON RD & RIDGE AVE,,39.158679,-84.421167,,,,,,0
MADGILi,7319,MADISON RD & GILMORE AVE,,39.153041,-84.430429,,,,,,0
MADMARi,7317,MADISON RD & MARKBREIT AVE,,39.151336,-84.433186,,,,,,0
MADRAMi,7315,MADISON RD & RAMONA PL,MADISON RD & ROMANA PL,39.150364,-84.434645,,,,,,0
MADEILi,7313,MADISON RD & EILEEN DR,MADISON RD & DRAKE RD,39.149481,-84.435918,,,,,,0
MADHYDi,7311,MADISON RD & HYDE PARK AVE,,39.148651,-84.437133,,,,,,0
MADMILi,7309,MADISON RD & MILLSBRAE AVE,,39.146929,-84.439667,,,,,,0
MADEDWi,7051,MADISON RD & EDWARDS RD,,39.145733,-84.442516,,,,,,0
MADZUMi,7046,MADISON RD & ZUMSTEIN AVE,,39.144626,-84.444373,,,,,,0
MADBURi,7041,MADISON RD & BURCH AVE,MADISON RD & BESUDEN CT,39.143243,-84.446685,,,,,,0
MADSTETi,7037,MADISON RD & STETTINIUS AVE,,39.142163,-84.448436,,,,,,0
MADERIi,6732,MADISON RD & ERIE AVE,,39.1407,-84.4509,,,,,,0
MADVISi,6717,MADISON RD & VISTA AVE,MADISON RD & OBSERVATORY AVE,39.137273,-84.456586,,,,,,0
MADEASi,6716,MADISON RD & EAST HILL AVE,,39.135479,-84.457753,,,,,,0
MADPAUi,6714,MADISON RD & PAUL ST,MADISON RD & BEDFORD AVE,39.133793,-84.458897,,,,,,0
MADGRAi,6420,MADISON RD & GRANDIN RD,,39.1324,-84.460823,,,,,,0
MADCINi,6419,MADISON RD & CINNAMON ST,MADISON RD & COHOON ST,39.132195,-84.462387,,,,,,0
MADELMi,6417,MADISON RD & ELMHURST AVE,,39.131606,-84.464465,,,,,,0
MADANNi,6414,MADISON RD & ANNWOOD AVE,,39.130454,-84.467547,,,,,,0
MADHACi,6127,MADISON RD & HACKBERRY ST,,39.129756,-84.475217,,,,,,0
WOOMYRi,6119,WOODBURN AVE & MYRTLE AVE,,39.128175,-84.477937,,,,,,0
TAFBELLi,5842,TAFT RD & BELL PL,WILLIAM H TAFT RD & BELL PL,39.127326,-84.481649,,,,,,0
TAFVICi,5838,TAFT RD & VICTORY PKWY,WILLIAM H TAFT RD & VICTORY PKWY,39.127174,-84.48424,,,,,,0
TAFPARi,5840,TAFT RD & PARK AVE,WILLIAM H TAFT RD & PARK AVE,39.127289,-84.485945,,,,,,0
GILDEEi,5553,GILBERT AVE & DEERFIELD PL,,39.120031,-84.494835,,,,,,0
GILCOUi,1158,GILBERT AVE & COURT ST,GILBERT AVE & E COURT ST,39.108071,-84.503568,,,,,,0
COMCLOi,4363,COMPTON RD & CLOVERNOOK AVE,,39.231232,-84.537122,,,,,,0
